0 qid:1 89:0.498927 19:0.803835 3:0.581992 479:0.205259 2498:0.000000 1:0.110755 1718:0.002827
0 qid:54 89:0.178070 19:0.000000 3:0.037751 479:0.019839 2498:0.031973 1:0.631793 1718:0.001209
0 qid:54 89:0.126437 19:0.005956 3:0.019335 479:0.019415 2498:0.031973 1:0.630856 1718:0.002020
0 qid:54 89:0.989263 19:0.070680 3:0.775125 479:0.020126 2498:0.031959 1:0.632420 1718:0.000947
0 qid:54 89:0.989263 19:0.070680 3:0.775125 479:0.020126 2498:0.031959 1:0.632420 1718:0.000947
0 qid:54 89:0.989263 19:0.070680 3:0.775125 479:0.020126 2498:0.031959 1:0.632420 1718:0.000947
0 qid:54 89:0.989263 19:0.070680 3:0.775125 479:0.020126 2498:0.031959 1:0.632420 1718:0.000947
0 qid:54 89:0.989263 19:0.070680 3:0.775125 479:0.020126 2498:0.031959 1:0.632420 1718:0.000947
0 qid:54 89:0.989263 19:0.070680 3:0.775125 479:0.020126 2498:0.031959 1:0.632420 1718:0.000947
0 qid:54 89:0.989263 19:0.070680 3:0.775125 479:0.020126 2498:0.031959 1:0.632420 1718:0.000947
0 qid:54 89:0.989263 19:0.070680 3:0.775125 479:0.020126 2498:0.031959 1:0.632420 1718:0.000947
0 qid:54 89:0.989263 19:0.070680 3:0.775125 479:0.020126 2498:0.031959 1:0.632420 1718:0.000947
0 qid:54 89:0.989263 19:0.070680 3:0.775125 479:0.020126 2498:0.031959 1:0.632420 1718:0.000947
0 qid:55 89:0.498927 19:0.803835 3:0.581992 479:0.205259 2498:0.000000 1:0.110755 1718:0.002827
0 qid:55 89:1.000000 19:0.975396 3:0.999910 479:1.000000 2498:0.004855 1:1.000000 1718:0.041758
0 qid:55 89:0.000000 19:0.802390 3:0.625495 479:0.207924 2498:0.004480 1:0.000000 1718:0.000000
0 qid:55 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:55 89:0.374999 19:0.803556 3:0.416925 479:0.210817 2498:0.004104 1:0.235825 1718:0.002760
0 qid:55 89:0.939350 19:0.000000 3:1.000000 479:0.000000 2498:1.000000 1:0.947139 1718:1.000000
1 qid:55 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:55 89:0.392316 19:0.802857 3:0.000000 479:0.215950 2498:0.004797 1:0.685336 1718:0.004734
0 qid:55 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:55 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:55 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:55 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:55 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:55 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:55 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:55 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:55 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:55 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:56 89:0.498927 19:0.803835 3:0.581992 479:0.205259 2498:0.000000 1:0.110755 1718:0.002827
0 qid:56 89:1.000000 19:0.975396 3:0.999910 479:1.000000 2498:0.004855 1:1.000000 1718:0.041758
0 qid:56 89:0.000000 19:0.802390 3:0.625495 479:0.207924 2498:0.004480 1:0.000000 1718:0.000000
0 qid:56 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:56 89:0.374999 19:0.803556 3:0.416925 479:0.210817 2498:0.004104 1:0.235825 1718:0.002760
0 qid:56 89:0.939350 19:0.000000 3:1.000000 479:0.000000 2498:1.000000 1:0.947139 1718:1.000000
1 qid:56 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:56 89:0.392316 19:0.802857 3:0.000000 479:0.215950 2498:0.004797 1:0.685336 1718:0.004734
0 qid:56 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:56 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:56 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:56 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:56 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:56 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:56 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:56 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:56 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:56 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:57 89:0.107830 19:0.710577 3:0.725072 479:0.001918 2498:0.000000 1:0.000000 1718:0.000000
1 qid:57 89:1.000000 19:1.000000 3:1.000000 479:1.000000 2498:1.000000 1:1.000000 1718:1.000000
0 qid:57 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:57 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:57 89:0.000000 19:0.709486 3:0.393092 479:0.000723 2498:0.989363 1:0.268983 1718:0.362425
0 qid:57 89:0.170007 19:0.711678 3:0.362970 479:0.000000 2498:0.995623 1:0.454537 1718:0.487383
0 qid:57 89:0.123468 19:0.707453 3:0.000000 479:0.005961 2498:0.999969 1:0.755712 1718:0.612661
0 qid:57 89:0.035216 19:0.709918 3:0.294668 479:0.002852 2498:0.998325 1:0.455100 1718:0.475156
0 qid:57 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:57 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:57 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:57 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:57 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:57 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:57 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:57 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:57 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:57 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:58 89:0.107830 19:0.710577 3:0.725072 479:0.001918 2498:0.000000 1:0.000000 1718:0.000000
1 qid:58 89:1.000000 19:1.000000 3:1.000000 479:1.000000 2498:1.000000 1:1.000000 1718:1.000000
0 qid:58 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:58 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:58 89:0.000000 19:0.709486 3:0.393092 479:0.000723 2498:0.989363 1:0.268983 1718:0.362425
0 qid:58 89:0.170007 19:0.711678 3:0.362970 479:0.000000 2498:0.995623 1:0.454537 1718:0.487383
0 qid:58 89:0.123468 19:0.707453 3:0.000000 479:0.005961 2498:0.999969 1:0.755712 1718:0.612661
0 qid:58 89:0.035216 19:0.709918 3:0.294668 479:0.002852 2498:0.998325 1:0.455100 1718:0.475156
0 qid:58 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:58 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:58 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:58 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:58 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:58 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:58 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:58 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:58 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:58 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:59 89:0.107830 19:0.710577 3:0.725072 479:0.001918 2498:0.000000 1:0.000000 1718:0.000000
1 qid:59 89:1.000000 19:1.000000 3:1.000000 479:1.000000 2498:1.000000 1:1.000000 1718:1.000000
0 qid:59 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:59 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:59 89:0.000000 19:0.709486 3:0.393092 479:0.000723 2498:0.989363 1:0.268983 1718:0.362425
0 qid:59 89:0.170007 19:0.711678 3:0.362970 479:0.000000 2498:0.995623 1:0.454537 1718:0.487383
0 qid:59 89:0.123468 19:0.707453 3:0.000000 479:0.005961 2498:0.999969 1:0.755712 1718:0.612661
0 qid:59 89:0.035216 19:0.709918 3:0.294668 479:0.002852 2498:0.998325 1:0.455100 1718:0.475156
0 qid:59 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:59 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:59 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:59 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:59 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:59 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:59 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:59 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:59 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:59 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:60 89:0.107830 19:0.710577 3:0.725072 479:0.396715 2498:0.000000 1:0.000000 1718:0.439126
1 qid:60 89:1.000000 19:1.000000 3:1.000000 479:1.000000 2498:1.000000 1:1.000000 1718:1.000000
0 qid:60 89:0.761866 19:0.000000 3:0.961388 479:0.399769 2498:0.999987 1:0.971790 1718:0.829787
0 qid:60 89:0.607376 19:0.000000 3:0.999821 479:0.000000 2498:0.909184 1:0.957327 1718:0.000000
0 qid:60 89:0.000000 19:0.709486 3:0.393092 479:0.395993 2498:0.989363 1:0.268983 1718:0.642401
0 qid:60 89:0.170007 19:0.711678 3:0.362970 479:0.395556 2498:0.995623 1:0.454537 1718:0.712486
0 qid:60 89:0.123468 19:0.707453 3:0.000000 479:0.399159 2498:0.999969 1:0.755712 1718:0.782751
0 qid:60 89:0.035216 19:0.709918 3:0.294668 479:0.397280 2498:0.998325 1:0.455100 1718:0.705628
0 qid:60 89:0.761866 19:0.000000 3:0.961388 479:0.399769 2498:0.999987 1:0.971790 1718:0.829787
0 qid:60 89:0.761866 19:0.000000 3:0.961388 479:0.399769 2498:0.999987 1:0.971790 1718:0.829787
0 qid:60 89:0.761866 19:0.000000 3:0.961388 479:0.399769 2498:0.999987 1:0.971790 1718:0.829787
0 qid:60 89:0.761866 19:0.000000 3:0.961388 479:0.399769 2498:0.999987 1:0.971790 1718:0.829787
0 qid:60 89:0.761866 19:0.000000 3:0.961388 479:0.399769 2498:0.999987 1:0.971790 1718:0.829787
0 qid:60 89:0.761866 19:0.000000 3:0.961388 479:0.399769 2498:0.999987 1:0.971790 1718:0.829787
0 qid:60 89:0.761866 19:0.000000 3:0.961388 479:0.399769 2498:0.999987 1:0.971790 1718:0.829787
0 qid:60 89:0.761866 19:0.000000 3:0.961388 479:0.399769 2498:0.999987 1:0.971790 1718:0.829787
0 qid:60 89:0.761866 19:0.000000 3:0.961388 479:0.399769 2498:0.999987 1:0.971790 1718:0.829787
0 qid:60 89:0.761866 19:0.000000 3:0.961388 479:0.399769 2498:0.999987 1:0.971790 1718:0.829787
0 qid:61 89:0.498927 19:0.803835 3:0.581992 479:0.205259 2498:0.000000 1:0.110755 1718:0.002827
0 qid:61 89:1.000000 19:0.975396 3:0.999910 479:1.000000 2498:0.004855 1:1.000000 1718:0.041758
0 qid:61 89:0.000000 19:0.802390 3:0.625495 479:0.207924 2498:0.004480 1:0.000000 1718:0.000000
0 qid:61 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:61 89:0.374999 19:0.803556 3:0.416925 479:0.210817 2498:0.004104 1:0.235825 1718:0.002760
0 qid:61 89:0.939350 19:0.000000 3:1.000000 479:0.000000 2498:1.000000 1:0.947139 1718:1.000000
1 qid:61 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:61 89:0.392316 19:0.802857 3:0.000000 479:0.215950 2498:0.004797 1:0.685336 1718:0.004734
0 qid:61 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:61 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:61 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:61 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:61 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:61 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:61 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:61 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:61 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:61 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:62 89:0.498927 19:0.803835 3:0.581992 479:0.205259 2498:0.000000 1:0.110755 1718:0.002827
0 qid:62 89:1.000000 19:0.975396 3:0.999910 479:1.000000 2498:0.004855 1:1.000000 1718:0.041758
0 qid:62 89:0.000000 19:0.802390 3:0.625495 479:0.207924 2498:0.004480 1:0.000000 1718:0.000000
0 qid:62 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:62 89:0.374999 19:0.803556 3:0.416925 479:0.210817 2498:0.004104 1:0.235825 1718:0.002760
0 qid:62 89:0.939350 19:0.000000 3:1.000000 479:0.000000 2498:1.000000 1:0.947139 1718:1.000000
1 qid:62 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:62 89:0.392316 19:0.802857 3:0.000000 479:0.215950 2498:0.004797 1:0.685336 1718:0.004734
0 qid:62 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:62 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:62 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:62 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:62 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:62 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:62 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:62 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:62 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:62 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:63 89:0.107830 19:0.710577 3:0.725072 479:0.001918 2498:0.000000 1:0.000000 1718:0.000000
0 qid:63 89:1.000000 19:1.000000 3:1.000000 479:1.000000 2498:1.000000 1:1.000000 1718:1.000000
1 qid:63 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:63 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:63 89:0.000000 19:0.709486 3:0.393092 479:0.000723 2498:0.989363 1:0.268983 1718:0.362425
0 qid:63 89:0.170007 19:0.711678 3:0.362970 479:0.000000 2498:0.995623 1:0.454537 1718:0.487383
0 qid:63 89:0.123468 19:0.707453 3:0.000000 479:0.005961 2498:0.999969 1:0.755712 1718:0.612661
0 qid:63 89:0.035216 19:0.709918 3:0.294668 479:0.002852 2498:0.998325 1:0.455100 1718:0.475156
0 qid:63 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:63 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:63 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:63 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:63 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:63 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:63 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:63 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:63 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:63 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:64 89:0.013974 19:0.003079 3:0.677559 479:0.000000 2498:0.008779 1:0.000000 1718:0.001136
0 qid:64 89:1.000000 19:0.892042 3:0.999868 479:1.000000 2498:0.016126 1:1.000000 1718:0.035037
1 qid:64 89:0.959751 19:1.000000 3:1.000000 479:0.469308 2498:1.000000 1:0.962561 1718:1.000000
0 qid:64 89:0.957376 19:0.305625 3:0.876771 479:0.020000 2498:0.000785 1:0.917902 1718:0.000490
0 qid:64 89:0.000000 19:0.003615 3:0.315906 479:0.016487 2498:0.000000 1:0.369282 1718:0.000000
0 qid:64 89:0.317097 19:0.006262 3:0.265315 479:0.016596 2498:0.000146 1:0.483896 1718:0.001034
0 qid:64 89:0.160968 19:0.000000 3:0.000000 479:0.019675 2498:0.000786 1:0.787350 1718:0.000386
0 qid:64 89:0.060433 19:0.004081 3:0.235191 479:0.017858 2498:0.000575 1:0.505522 1718:0.000235
0 qid:64 89:0.957376 19:0.305625 3:0.876771 479:0.020000 2498:0.000785 1:0.917902 1718:0.000490
0 qid:64 89:0.957376 19:0.305625 3:0.876771 479:0.020000 2498:0.000785 1:0.917902 1718:0.000490
0 qid:64 89:0.957376 19:0.305625 3:0.876771 479:0.020000 2498:0.000785 1:0.917902 1718:0.000490
0 qid:64 89:0.957376 19:0.305625 3:0.876771 479:0.020000 2498:0.000785 1:0.917902 1718:0.000490
0 qid:64 89:0.957376 19:0.305625 3:0.876771 479:0.020000 2498:0.000785 1:0.917902 1718:0.000490
0 qid:64 89:0.957376 19:0.305625 3:0.876771 479:0.020000 2498:0.000785 1:0.917902 1718:0.000490
0 qid:64 89:0.957376 19:0.305625 3:0.876771 479:0.020000 2498:0.000785 1:0.917902 1718:0.000490
0 qid:64 89:0.957376 19:0.305625 3:0.876771 479:0.020000 2498:0.000785 1:0.917902 1718:0.000490
0 qid:64 89:0.957376 19:0.305625 3:0.876771 479:0.020000 2498:0.000785 1:0.917902 1718:0.000490
0 qid:64 89:0.957376 19:0.305625 3:0.876771 479:0.020000 2498:0.000785 1:0.917902 1718:0.000490
0 qid:65 89:0.107830 19:0.710577 3:0.725072 479:0.001918 2498:0.000000 1:0.000000 1718:0.000000
1 qid:65 89:1.000000 19:1.000000 3:1.000000 479:1.000000 2498:1.000000 1:1.000000 1718:1.000000
0 qid:65 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:65 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:65 89:0.000000 19:0.709486 3:0.393092 479:0.000723 2498:0.989363 1:0.268983 1718:0.362425
0 qid:65 89:0.170007 19:0.711678 3:0.362970 479:0.000000 2498:0.995623 1:0.454537 1718:0.487383
0 qid:65 89:0.123468 19:0.707453 3:0.000000 479:0.005961 2498:0.999969 1:0.755712 1718:0.612661
0 qid:65 89:0.035216 19:0.709918 3:0.294668 479:0.002852 2498:0.998325 1:0.455100 1718:0.475156
0 qid:65 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:65 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:65 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:65 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:65 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:65 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:65 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:65 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:65 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:65 89:0.761866 19:0.000000 3:0.961388 479:0.006971 2498:0.999987 1:0.971790 1718:0.696523
0 qid:66 89:0.013974 19:0.003079 3:0.677559 479:0.000000 2498:0.008779 1:0.000000 1718:0.001136
0 qid:66 89:1.000000 19:0.892042 3:0.999868 479:1.000000 2498:0.016126 1:1.000000 1718:0.035037
1 qid:66 89:0.959751 19:1.000000 3:1.000000 479:0.469308 2498:1.000000 1:0.962561 1718:1.000000
0 qid:66 89:0.957376 19:0.305625 3:0.876771 479:0.020000 2498:0.000785 1:0.917902 1718:0.000490
0 qid:66 89:0.000000 19:0.003615 3:0.315906 479:0.016487 2498:0.000000 1:0.369282 1718:0.000000
0 qid:66 89:0.317097 19:0.006262 3:0.265315 479:0.016596 2498:0.000146 1:0.483896 1718:0.001034
0 qid:66 89:0.160968 19:0.000000 3:0.000000 479:0.019675 2498:0.000786 1:0.787350 1718:0.000386
0 qid:66 89:0.060433 19:0.004081 3:0.235191 479:0.017858 2498:0.000575 1:0.505522 1718:0.000235
0 qid:66 89:0.957376 19:0.305625 3:0.876771 479:0.020000 2498:0.000785 1:0.917902 1718:0.000490
0 qid:66 89:0.957376 19:0.305625 3:0.876771 479:0.020000 2498:0.000785 1:0.917902 1718:0.000490
0 qid:66 89:0.957376 19:0.305625 3:0.876771 479:0.020000 2498:0.000785 1:0.917902 1718:0.000490
0 qid:66 89:0.957376 19:0.305625 3:0.876771 479:0.020000 2498:0.000785 1:0.917902 1718:0.000490
0 qid:66 89:0.957376 19:0.305625 3:0.876771 479:0.020000 2498:0.000785 1:0.917902 1718:0.000490
0 qid:66 89:0.957376 19:0.305625 3:0.876771 479:0.020000 2498:0.000785 1:0.917902 1718:0.000490
0 qid:66 89:0.957376 19:0.305625 3:0.876771 479:0.020000 2498:0.000785 1:0.917902 1718:0.000490
0 qid:66 89:0.957376 19:0.305625 3:0.876771 479:0.020000 2498:0.000785 1:0.917902 1718:0.000490
0 qid:66 89:0.957376 19:0.305625 3:0.876771 479:0.020000 2498:0.000785 1:0.917902 1718:0.000490
0 qid:66 89:0.957376 19:0.305625 3:0.876771 479:0.020000 2498:0.000785 1:0.917902 1718:0.000490
0 qid:67 89:0.498927 19:0.803835 3:0.581992 479:0.205259 2498:0.000000 1:0.110755 1718:0.002827
0 qid:67 89:1.000000 19:0.975396 3:0.999910 479:1.000000 2498:0.004855 1:1.000000 1718:0.041758
0 qid:67 89:0.000000 19:0.802390 3:0.625495 479:0.207924 2498:0.004480 1:0.000000 1718:0.000000
0 qid:67 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:67 89:0.374999 19:0.803556 3:0.416925 479:0.210817 2498:0.004104 1:0.235825 1718:0.002760
0 qid:67 89:0.939350 19:0.000000 3:1.000000 479:0.000000 2498:1.000000 1:0.947139 1718:1.000000
1 qid:67 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:67 89:0.392316 19:0.802857 3:0.000000 479:0.215950 2498:0.004797 1:0.685336 1718:0.004734
0 qid:67 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:67 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:67 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
0 qid:67 89:0.950867 19:1.000000 3:0.913259 479:0.216698 2498:0.004799 1:0.952842 1718:0.005680
